"No.","Time","Source","Destination","Protocol","Length","Info"
"2769","93.072656","13.33.33.101","192.168.43.205","TCP","54","443  >  63141 [ACK] Seq=4052 Ack=741 Win=68096 Len=0"
"2770","93.072656","13.33.33.101","192.168.43.205","TLSv1.2","92","Application Data"
"2771","93.072656","13.33.33.101","192.168.43.205","TLSv1.2","402","Application Data"
"2772","93.072963","192.168.43.205","13.33.33.101","TCP","54","63141  >  443 [ACK] Seq=741 Ack=4438 Win=65280 Len=0"
"2773","93.076294","192.168.43.205","142.251.10.138","TLSv1.2","92","Application Data"
"2774","93.076932","114.119.186.87","192.168.43.205","TLSv1.2","642","Application Data"
"2775","93.116720","192.168.43.205","114.119.186.87","TCP","54","63140  >  443 [ACK] Seq=707 Ack=4325 Win=64768 Len=0"
"2776","93.127306","35.247.185.126","192.168.43.205","TCP","54","443  >  63124 [ACK] Seq=4973 Ack=12465 Win=53760 Len=0"
"2777","93.132258","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [ACK] Seq=5105 Ack=664 Win=67840 Len=0"
"2778","93.134220","35.247.185.126","192.168.43.205","TLSv1.2","310","Application Data"
"2779","93.174331","192.168.43.205","35.247.185.126","TCP","54","63124  >  443 [ACK] Seq=12465 Ack=5229 Win=64256 Len=0"
"2780","93.197291","34.223.136.14","192.168.43.205","TCP","54","443  >  63134 [ACK] Seq=1 Ack=208 Win=28160 Len=0"
"2781","93.207799","34.223.136.14","192.168.43.205","TLSv1.2","1398","Server Hello"
"2782","93.208256","34.223.136.14","192.168.43.205","TCP","1398","443  >  63134 [ACK] Seq=1345 Ack=208 Win=28160 Len=1344 [TCP segment of a reassembled PDU]"
"2783","93.208256","34.223.136.14","192.168.43.205","TLSv1.2","867","Certificate, Server Key Exchange, Server Hello Done"
"2784","93.208443","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [ACK] Seq=208 Ack=3502 Win=65792 Len=0"
"2785","93.209408","34.223.136.14","192.168.43.205","TCP","54","443  >  63133 [ACK] Seq=1 Ack=208 Win=28160 Len=0"
"2786","93.209408","34.223.136.14","192.168.43.205","TCP","54","443  >  63136 [ACK] Seq=1 Ack=208 Win=28160 Len=0"
"2787","93.209724","34.223.136.14","192.168.43.205","TCP","54","443  >  63135 [ACK] Seq=1 Ack=208 Win=28160 Len=0"
"2788","93.212901","192.168.43.205","34.223.136.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2789","93.226853","34.223.136.14","192.168.43.205","TCP","54","443  >  63137 [ACK] Seq=1 Ack=208 Win=28160 Len=0"
"2790","93.226853","34.223.136.14","192.168.43.205","TCP","54","443  >  63138 [ACK] Seq=1 Ack=208 Win=28160 Len=0"
"2791","93.226853","34.223.136.14","192.168.43.205","TLSv1.2","1398","Server Hello"
"2792","93.226853","34.223.136.14","192.168.43.205","TCP","1398","443  >  63133 [ACK] Seq=1345 Ack=208 Win=28160 Len=1344 [TCP segment of a reassembled PDU]"
"2793","93.226853","34.223.136.14","192.168.43.205","TLSv1.2","867","Certificate, Server Key Exchange, Server Hello Done"
"2794","93.227377","192.168.43.205","34.223.136.14","TCP","54","63133  >  443 [ACK] Seq=208 Ack=3502 Win=65792 Len=0"
"2795","93.227735","34.223.136.14","192.168.43.205","TLSv1.2","1398","Server Hello"
"2796","93.229763","34.223.136.14","192.168.43.205","TCP","1398","443  >  63136 [ACK] Seq=1345 Ack=208 Win=28160 Len=1344 [TCP segment of a reassembled PDU]"
"2797","93.229763","34.223.136.14","192.168.43.205","TLSv1.2","867","Certificate, Server Key Exchange, Server Hello Done"
"2798","93.230000","192.168.43.205","34.223.136.14","TCP","54","63136  >  443 [ACK] Seq=208 Ack=3502 Win=65792 Len=0"
"2799","93.230782","34.223.136.14","192.168.43.205","TLSv1.2","1398","Server Hello"
"2800","93.230782","34.223.136.14","192.168.43.205","TLSv1.2","1398","Server Hello"
"2801","93.230782","34.223.136.14","192.168.43.205","TCP","1398","443  >  63137 [ACK] Seq=1345 Ack=208 Win=28160 Len=1344 [TCP segment of a reassembled PDU]"
"2802","93.230782","34.223.136.14","192.168.43.205","TLSv1.2","867","Certificate, Server Key Exchange, Server Hello Done"
"2803","93.231087","192.168.43.205","34.223.136.14","TCP","54","63137  >  443 [ACK] Seq=208 Ack=3502 Win=65792 Len=0"
"2804","93.231787","192.168.43.205","34.223.136.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2805","93.231790","34.223.136.14","192.168.43.205","TCP","1398","443  >  63135 [ACK] Seq=1345 Ack=208 Win=28160 Len=1344 [TCP segment of a reassembled PDU]"
"2806","93.231790","34.223.136.14","192.168.43.205","TLSv1.2","867","Certificate, Server Key Exchange, Server Hello Done"
"2807","93.231790","34.223.136.14","192.168.43.205","TLSv1.2","1398","Server Hello"
"2808","93.231790","34.223.136.14","192.168.43.205","TCP","1398","443  >  63138 [ACK] Seq=1345 Ack=208 Win=28160 Len=1344 [TCP segment of a reassembled PDU]"
"2809","93.231790","34.223.136.14","192.168.43.205","TLSv1.2","867","Certificate, Server Key Exchange, Server Hello Done"
"2810","93.232090","192.168.43.205","34.223.136.14","TCP","54","63135  >  443 [ACK] Seq=208 Ack=3502 Win=65792 Len=0"
"2811","93.232165","192.168.43.205","34.223.136.14","TCP","54","63138  >  443 [ACK] Seq=208 Ack=3502 Win=65792 Len=0"
"2812","93.235759","192.168.43.205","34.223.136.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2813","93.247009","192.168.43.205","34.223.136.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2814","93.247034","192.168.43.205","34.223.136.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2815","93.250728","192.168.43.205","34.223.136.14","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2816","93.251833","192.168.43.205","34.223.136.14","TCP","54","63133  >  443 [FIN, ACK] Seq=334 Ack=3502 Win=65792 Len=0"
"2817","93.253132","192.168.43.205","34.223.136.14","TCP","54","63136  >  443 [FIN, ACK] Seq=334 Ack=3502 Win=65792 Len=0"
"2818","93.256324","192.168.43.205","34.223.136.14","TCP","54","63138  >  443 [FIN, ACK] Seq=334 Ack=3502 Win=65792 Len=0"
"2819","93.256706","192.168.43.205","34.223.136.14","TCP","54","63137  >  443 [FIN, ACK] Seq=334 Ack=3502 Win=65792 Len=0"
"2820","93.258504","192.168.43.205","34.223.136.14","TLSv1.2","1398","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2821","93.258504","192.168.43.205","34.223.136.14","TLSv1.2","190","Application Data"
"2822","93.259445","192.168.43.205","34.223.136.14","TCP","54","63135  >  443 [FIN, ACK] Seq=334 Ack=3502 Win=65792 Len=0"
"2823","93.331178","192.168.43.205","142.251.10.138","TLSv1.2","1398","Application Data, Application Data, Application Data"
"2824","93.331178","192.168.43.205","142.251.10.138","TLSv1.2","853","Application Data, Application Data"
"2825","93.393099","192.168.43.205","142.251.10.138","TLSv1.2","122","Application Data, Application Data"
"2826","93.393688","192.168.43.205","34.223.136.14","TLSv1.2","348","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2827","93.396921","192.168.43.205","142.251.10.138","TLSv1.2","156","Application Data, Application Data, Application Data"
"2828","93.404788","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [ACK] Seq=5105 Ack=2008 Win=70400 Len=0"
"2829","93.404788","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [ACK] Seq=5105 Ack=2807 Win=73216 Len=0"
"2830","93.406162","142.251.10.138","192.168.43.205","TLSv1.2","311","Application Data"
"2831","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","118","Application Data, Application Data"
"2832","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","92","Application Data"
"2833","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","124","Application Data"
"2834","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","86","Application Data"
"2835","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","122","Application Data"
"2836","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","118","Application Data, Application Data"
"2837","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","122","Application Data"
"2838","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","116","Application Data, Application Data"
"2839","93.406908","142.251.10.138","192.168.43.205","TLSv1.2","84","Application Data"
"2840","93.407354","192.168.43.205","142.251.10.138","TCP","54","63139  >  443 [ACK] Seq=2977 Ack=5858 Win=65792 Len=0"
"2841","93.407716","142.251.10.138","192.168.43.205","TLSv1.2","122","Application Data"
"2842","93.407716","142.251.10.138","192.168.43.205","TLSv1.2","116","Application Data, Application Data"
"2843","93.407907","192.168.43.205","142.251.10.138","TCP","54","63139  >  443 [ACK] Seq=2977 Ack=5988 Win=65536 Len=0"
"2844","93.411259","192.168.43.205","142.251.10.138","TLSv1.2","92","Application Data"
"2845","93.453224","34.223.136.14","192.168.43.205","TLSv1.2","123","[TCP Previous segment not captured] , Application Data"
"2846","93.453224","34.223.136.14","192.168.43.205","TCP","105","[TCP Out-Of-Order] 443  >  63134 [PSH, ACK] Seq=3502 Ack=334 Win=28160 Len=51"
"2847","93.453410","192.168.43.205","34.223.136.14","TCP","66","[TCP Dup ACK 2784#1] 63134  >  443 [ACK] Seq=2108 Ack=3502 Win=65792 Len=0 SLE=3553 SRE=3622"
"2848","93.453971","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [ACK] Seq=5988 Ack=2875 Win=73216 Len=0"
"2849","93.454453","192.168.43.205","34.223.136.14","TLSv1.2","92","Application Data"
"2850","93.465741","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [ACK] Seq=5988 Ack=2977 Win=73216 Len=0"
"2851","93.468742","34.223.136.14","192.168.43.205","TLSv1.2","123","[TCP Previous segment not captured] , Application Data"
"2852","93.468742","34.223.136.14","192.168.43.205","TLSv1.2","123","[TCP Previous segment not captured] , Application Data"
"2853","93.468742","34.223.136.14","192.168.43.205","TCP","105","[TCP Out-Of-Order] 443  >  63133 [PSH, ACK] Seq=3502 Ack=334 Win=28160 Len=51"
"2854","93.468742","34.223.136.14","192.168.43.205","TCP","105","[TCP Out-Of-Order] 443  >  63136 [PSH, ACK] Seq=3502 Ack=334 Win=28160 Len=51"
"2855","93.468885","192.168.43.205","34.223.136.14","TCP","66","[TCP Dup ACK 2798#1] 63136  >  443 [ACK] Seq=335 Ack=3502 Win=65792 Len=0 SLE=3553 SRE=3622"
"2856","93.469026","192.168.43.205","34.223.136.14","TCP","66","[TCP Dup ACK 2794#1] 63133  >  443 [ACK] Seq=335 Ack=3502 Win=65792 Len=0 SLE=3553 SRE=3622"
"2857","93.469447","192.168.43.205","34.223.136.14","TCP","54","63133  >  443 [RST, ACK] Seq=335 Ack=3622 Win=0 Len=0"
"2858","93.469453","192.168.43.205","34.223.136.14","TCP","54","63136  >  443 [RST, ACK] Seq=335 Ack=3622 Win=0 Len=0"
"2859","93.471046","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [ACK] Seq=5988 Ack=3015 Win=73216 Len=0"
"2860","93.506055","34.223.136.14","192.168.43.205","TCP","66","[TCP Dup ACK 2787#1] 443  >  63135 [ACK] Seq=3502 Ack=208 Win=28160 Len=0 SLE=334 SRE=335"
"2861","93.506308","34.223.136.14","192.168.43.205","TCP","54","443  >  63136 [FIN, ACK] Seq=3622 Ack=335 Win=28160 Len=0"
"2862","93.506308","34.223.136.14","192.168.43.205","TCP","54","443  >  63133 [FIN, ACK] Seq=3622 Ack=335 Win=28160 Len=0"
"2863","93.506393","192.168.43.205","34.223.136.14","TCP","54","63136  >  443 [RST] Seq=335 Win=0 Len=0"
"2864","93.506484","192.168.43.205","34.223.136.14","TCP","54","63133  >  443 [RST] Seq=335 Win=0 Len=0"
"2865","93.506607","34.223.136.14","192.168.43.205","TCP","66","[TCP Dup ACK 2790#1] 443  >  63138 [ACK] Seq=3502 Ack=208 Win=28160 Len=0 SLE=334 SRE=335"
"2866","93.506969","34.223.136.14","192.168.43.205","TCP","66","[TCP Dup ACK 2789#1] 443  >  63137 [ACK] Seq=3502 Ack=208 Win=28160 Len=0 SLE=334 SRE=335"
"2867","93.509800","34.223.136.14","192.168.43.205","TCP","54","443  >  63134 [ACK] Seq=3622 Ack=1814 Win=30976 Len=0"
"2868","93.509800","34.223.136.14","192.168.43.205","TLSv1.2","92","Application Data"
"2869","93.511899","34.223.136.14","192.168.43.205","TCP","54","443  >  63138 [ACK] Seq=3502 Ack=335 Win=28160 Len=0"
"2870","93.512262","34.223.136.14","192.168.43.205","TCP","54","443  >  63135 [ACK] Seq=3502 Ack=335 Win=28160 Len=0"
"2871","93.512262","34.223.136.14","192.168.43.205","TLSv1.2","379","Application Data"
"2872","93.512262","34.223.136.14","192.168.43.205","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2873","93.512262","34.223.136.14","192.168.43.205","TCP","54","443  >  63135 [FIN, ACK] Seq=3553 Ack=335 Win=28160 Len=0"
"2874","93.512262","34.223.136.14","192.168.43.205","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2875","93.512647","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [ACK] Seq=2146 Ack=3985 Win=65280 Len=0"
"2876","93.513095","192.168.43.205","34.223.136.14","TCP","54","63135  >  443 [RST, ACK] Seq=335 Ack=3553 Win=0 Len=0"
"2877","93.513111","192.168.43.205","34.223.136.14","TCP","54","63138  >  443 [RST, ACK] Seq=335 Ack=3553 Win=0 Len=0"
"2878","93.513715","34.223.136.14","192.168.43.205","TCP","54","443  >  63138 [FIN, ACK] Seq=3553 Ack=335 Win=28160 Len=0"
"2879","93.513715","34.223.136.14","192.168.43.205","TCP","54","443  >  63137 [ACK] Seq=3502 Ack=335 Win=28160 Len=0"
"2880","93.513715","34.223.136.14","192.168.43.205","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2881","93.513715","34.223.136.14","192.168.43.205","TLSv1.2","378","Application Data"
"2882","93.513715","34.223.136.14","192.168.43.205","TLSv1.2","379","Application Data"
"2883","93.513864","192.168.43.205","34.223.136.14","TCP","54","63138  >  443 [RST] Seq=335 Win=0 Len=0"
"2884","93.514155","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [ACK] Seq=2146 Ack=4634 Win=64512 Len=0"
"2885","93.514325","192.168.43.205","34.223.136.14","TCP","54","63137  >  443 [RST, ACK] Seq=335 Ack=3553 Win=0 Len=0"
"2886","93.517654","34.223.136.14","192.168.43.205","TCP","54","443  >  63137 [FIN, ACK] Seq=3553 Ack=335 Win=28160 Len=0"
"2887","93.517806","192.168.43.205","34.223.136.14","TCP","54","63137  >  443 [RST] Seq=335 Win=0 Len=0"
"2888","93.518010","34.223.136.14","192.168.43.205","TLSv1.2","378","Application Data"
"2889","93.518010","34.223.136.14","192.168.43.205","TLSv1.2","377","Application Data"
"2890","93.518010","34.223.136.14","192.168.43.205","TLSv1.2","379","Application Data"
"2891","93.518227","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [ACK] Seq=2146 Ack=5606 Win=65792 Len=0"
"2892","93.518385","34.223.136.14","192.168.43.205","TLSv1.2","378","Application Data"
"2893","93.518519","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [ACK] Seq=2146 Ack=5930 Win=65280 Len=0"
"2894","93.687988","34.223.136.14","192.168.43.205","TCP","54","443  >  63134 [ACK] Seq=5930 Ack=2108 Win=33792 Len=0"
"2895","93.733779","34.223.136.14","192.168.43.205","TCP","54","443  >  63134 [ACK] Seq=5930 Ack=2146 Win=33792 Len=0"
"2896","93.847082","192.168.43.205","142.251.10.138","TCP","54","63139  >  443 [FIN, ACK] Seq=3015 Ack=5988 Win=65536 Len=0"
"2897","93.847169","192.168.43.205","13.33.33.101","TCP","54","63141  >  443 [FIN, ACK] Seq=741 Ack=4438 Win=65280 Len=0"
"2898","93.847368","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [FIN, ACK] Seq=2146 Ack=5930 Win=65280 Len=0"
"2899","93.849266","192.168.43.205","114.119.186.87","TCP","54","63140  >  443 [FIN, ACK] Seq=707 Ack=4325 Win=64768 Len=0"
"2900","93.905051","142.251.10.138","192.168.43.205","TCP","54","443  >  63139 [FIN, ACK] Seq=5988 Ack=3016 Win=73216 Len=0"
"2901","93.905647","192.168.43.205","142.251.10.138","TCP","54","63139  >  443 [ACK] Seq=3016 Ack=5989 Win=65536 Len=0"
"2902","93.905678","13.33.33.101","192.168.43.205","TCP","54","443  >  63141 [FIN, ACK] Seq=4438 Ack=742 Win=68096 Len=0"
"2903","93.906009","192.168.43.205","13.33.33.101","TCP","54","63141  >  443 [ACK] Seq=742 Ack=4439 Win=65280 Len=0"
"2904","93.906219","114.119.186.87","192.168.43.205","TCP","54","443  >  63140 [FIN, ACK] Seq=4325 Ack=708 Win=31744 Len=0"
"2905","93.906560","192.168.43.205","114.119.186.87","TCP","54","63140  >  443 [ACK] Seq=708 Ack=4326 Win=64768 Len=0"
"2906","94.089729","34.223.136.14","192.168.43.205","TCP","54","443  >  63134 [FIN, ACK] Seq=5930 Ack=2147 Win=33792 Len=0"
"2907","94.090315","192.168.43.205","34.223.136.14","TCP","54","63134  >  443 [ACK] Seq=2147 Ack=5931 Win=65280 Len=0"
"2908","94.350742","192.168.43.205","36.37.122.158","TCP","55","[TCP Keep-Alive] 63121  >  8082 [ACK] Seq=2067 Ack=274345 Win=529408 Len=1"
"2909","94.406628","36.37.122.158","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 8082  >  63121 [ACK] Seq=274345 Ack=2068 Win=31488 Len=0 SLE=2067 SRE=2068"
"2910","94.555597","13.107.18.254","192.168.43.205","TCP","54","443  >  63103 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2911","94.594448","192.168.43.205","192.168.43.1","DNS","81","Standard query 0x14d9 A dyn.kingsoftstore.com"
"2912","94.594696","192.168.43.205","119.81.204.72","UDP","157","60545  >  443 Len=115"
"2913","94.597832","192.168.43.1","192.168.43.205","DNS","178","Standard query response 0x14d9 A dyn.kingsoftstore.com CNAME dyn.kingsoftstore.wps.com CNAME sg-dyn.kingsoftstore.wps.com A 35.247.185.126"
"2914","94.616259","192.168.43.205","192.168.43.1","DNS","73","Standard query 0x9032 A event.wps.com"
"2915","94.616410","192.168.43.205","119.81.204.72","UDP","149","60926  >  443 Len=107"
"2916","94.618593","192.168.43.1","192.168.43.205","DNS","117","Standard query response 0x9032 A event.wps.com CNAME event.4wps.net A 35.247.185.126"
"2917","94.656063","192.168.43.205","36.37.122.158","TCP","55","[TCP Keep-Alive] 63120  >  8082 [ACK] Seq=2084 Ack=891418 Win=528384 Len=1"
"2918","94.656641","192.168.43.205","192.168.43.1","DNS","81","Standard query 0x14d9 A dyn.kingsoftstore.com"
"2919","94.658468","192.168.43.1","192.168.43.205","DNS","178","Standard query response 0x14d9 A dyn.kingsoftstore.com CNAME dyn.kingsoftstore.wps.com CNAME sg-dyn.kingsoftstore.wps.com A 35.247.185.126"
"2920","94.677416","192.168.43.205","192.168.43.1","DNS","73","Standard query 0x9032 A event.wps.com"
"2921","94.679712","192.168.43.1","192.168.43.205","DNS","117","Standard query response 0x9032 A event.wps.com CNAME event.4wps.net A 35.247.185.126"
"2922","94.705005","36.37.122.158","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 8082  >  63120 [ACK] Seq=891418 Ack=2085 Win=31488 Len=0 SLE=2084 SRE=2085"
"2923","94.705857","119.81.204.72","192.168.43.205","UDP","346","443  >  60926 Len=304"
"2924","94.714394","192.168.43.205","35.247.185.126","TCP","66","63142  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"2925","94.760906","35.247.185.126","192.168.43.205","TCP","58","443  >  63142 [SYN, ACK] Seq=0 Ack=1 Win=28400 Len=0 MSS=1344"
"2926","94.761187","192.168.43.205","35.247.185.126","TCP","54","63142  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2927","94.764339","192.168.43.205","35.247.185.126","TLSv1.2","234","Client Hello"
"2928","94.853101","35.247.185.126","192.168.43.205","TCP","54","443  >  63142 [ACK] Seq=1 Ack=181 Win=26800 Len=0"
